__label__0 "tmr then ü brin lar aiya later i come n c lar mayb ü neva set properly ü got da help sheet wif ü"
__label__0 "this is a long fuckin showr"
__label__0 "wow so healthy old airport rd lor cant thk of anything else but i b bathing my dog later"
__label__1 "valentines day special win over in our quiz and take your partner on the trip of a lifetime send go to 83600 now rcvd"
__label__0 "hi i got the money da"
__label__0 "sorry da today i wont come to play i have driving clas"
__label__0 "ok lor but buy wat"
__label__1 "hmv bonus special 500 pounds of genuine hmv vouchers to be won just answer 4 easy questions play now send hmv to 86688 more info"
__label__0 "i see if i can swing by in a bit got some things to take care of here firsg"
__label__0 "and my man carlos is definitely coming by mu tonight no excuses"
__label__1 "themob yo yo comes a new selection of hot downloads for our members to get for free just click open the next link sent to ur fone"
__label__0 "yes but i do care cause i know its there"
__label__0 "you getting back any time soon"
__label__0 "no objection my bf not coming"
__label__0 "i back lem me know when you ready"
__label__1 "freemsg hi baby wow just got a new cam moby wan na c a hot pic or fancy a chat im w8in 4utxt rply chat to 82242 hlp 08712317606 msg150p 2rcv"
__label__0 "just got up have to be out of the room very soon i had put the clocks back til at 8 i shouted at everyone to get up and then realised it was wahay another hour in bed"
__label__0 "yo dude guess who just got arrested the other day"
__label__0 "today is song dedicated day which song will u dedicate for me send this to all ur valuable frnds but first rply me"
__label__0 "convey my regards to him"
__label__1 "stop bootydelious is inviting you to be her friend reply or see her stop send stop frnd to 62468"
__label__0 "7 wonders in my world 7th you 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms and 1st ur lovely friendship good morning dear"
__label__0 "unless it a situation where you go gurl would be more appropriate"
__label__0 "just buy a pizza meat lovers or supreme u get to pick"
__label__0 "he says hi and to get your ass back to south tampa preferably at a kegger"
__label__1 "ur awarded a city break and could win a summer shopping spree every wk txt store to"
__label__1 "free ringtone text first to 87131 for a poly or text get to 87131 for a true tone help 0845 2814032 16 after 1st free tones are to txt stop"
__label__0 "i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop"
__label__0 "sir i am waiting for your call"
__label__0 "hey i almost forgot happy babe i love ya"
__label__0 "hi baby ive just got back from work and i was wanting to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx"
__label__0 "y lei"
__label__0 "only once then after ill obey all yours"
__label__0 "we made it eta at taunton is as planned hope that s still okday good to see you"
__label__1 "freemsg claim ur 250 sms ok to 84025 now use web2mobile 2 ur mates etc join for t c box139 la32wu 16 remove txtx or stop"
__label__0 ok
__label__0 "y dun cut too short leh u dun like ah she failed she quite sad"
__label__0 "k go and sleep well take rest"
__label__0 "good day to you for the teeth as its painful maintaining other stuff"
__label__1 "urgent 09066649731from landline your complimentary 4 ibiza holiday or cash await collection sae t cs po box 434 sk3 8wp 150ppm"
__label__0 "probably not i almost out of gas and i get some cash tomorrow"
__label__0 "ryder gibbs"
__label__0 "carlos is taking his sweet time as usual so let me know when you and patty are to smoke and i tell him to haul ass"
__label__0 "how r ü going to send it to me"
__label__0 "i plane to give on this month end"
__label__0 "it took mr owl 3 licks"
__label__0 "what do you do my dog must i always wait till the end of your day to have word from you did you run out of time on your cell already"
__label__0 "nah i a perpetual dd"
__label__0 "getting tickets 4 walsall tue 6 th march my mate is getting me them on sat ill pay my treat want 2 go txt bak"
__label__0 "i sick i needy i want you pouts stomps feet where are you pouts stomps feet i want my slave i want him now"
__label__0 "stupid auto correct on my phone"
__label__0 "tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas"
__label__0 "lt decimal gt m but its not a common car here so its better to buy from china or asia or if i find it less expensive holla"
__label__0 "jay says that you a"
__label__0 "i guess it is useless calling u 4 something important"
__label__0 "did you see that film"
__label__0 "where in abj are you serving are you staying with dad or alone"
__label__0 "i need an 8th but i off campus atm could i pick up in an hour or two"
__label__0 "only just got this message not ignoring you yes i was shopping that is"
__label__0 "yeah probably earlier than that"
__label__0 "i accidentally brought em home in the box"
__label__0 "i will send them to your email do you mind lt gt times per night"
__label__0 "i in solihull do you want anything"
__label__0 "so check your errors and if you had difficulties do correction"
__label__0 "i felt so not any conveying reason ese he what about me"
__label__0 "what about this one then"
__label__0 "yeah hopefully if tyler ca do it i could maybe ask around a bit"
__label__0 "nothing lor a bit bored too then y dun u go home early 2 sleep today"
__label__0 "i dont know why not getting your messages"
__label__0 "no calls messages missed calls"
__label__0 "i need to come home and give you some good lovin"
__label__0 "you never believe this but i have actually got off at taunton wow"
__label__1 "you are a winner u have been specially selected 2 receive or a 4 holiday flights inc speak to a live operator 2 claim"
__label__0 "id have to check but there only like 1 bowls worth left"
__label__0 "finish already yar they keep saying i mushy i so embarrassed ok"
__label__0 "your brother is a genius"
__label__0 "oh sorry please its over"
__label__0 "lol they were mad at first but then they woke up and gave in"
__label__0 "ya but it cant display internal subs so i got ta extract them"
__label__0 "well there still a bit left if you guys want to tonight"
__label__0 "as per your request alaipayuthe has been set as your callertune for all callers press 9 to copy your friends callertune"
__label__0 "lol great now im getting hungry"
__label__0 "she be ok i guess"
__label__0 "are your freezing are you home yet will you remember to kiss your mom in the morning do you love me do you think of me are you missing me yet"
__label__0 "think i could stop by in like an hour or so my roommate looking to stock up for a trip"
__label__0 "joy father is john then john is the name of joy father mandan"
__label__0 "so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends sh jas"
__label__0 "i cant talk to you will call when i keep calling"
__label__1 "this is the 2nd time we have tried 2 contact u have won the 750 pound prize 2 claim is easy call 08712101358 now only 10p per min"
__label__0 "call me when u finish then i come n pick u"
__label__0 "u free on sat rite u wan 2 watch infernal affairs wif me n darren n mayb xy"
